case,geometry,test_id,label,source,confidence,bilinear_r2,tail_curvature,break_fraction,independent
Case2,6x4,6x4_250,1,curated_human_review,1.0,0.9995662835919049,0.09262580706089113,0.5534465534465535,1
Case2,6x4,6x4_251,2,curated_human_review,1.0,0.9954153072833576,0.19393623805995033,0.21578421578421578,2
Case2,6x4,6x4_252,1,curated_human_review,1.0,0.9995518900816084,0.06058825710856595,0.34065934065934067,1
Case2,6x4,6x4_253,2,curated_human_review,1.0,0.9989283774063257,0.11255629956218405,0.3116883116883117,2
Case2,6x4,6x4_254,2,curated_human_review,1.0,0.9963784716451567,0.1921864937585905,0.18581418581418582,2
Case2,6x4,6x4_255,1,curated_human_review,1.0,0.9987335939948979,0.12045982148964138,0.2707292707292707,2
Case2,6x4,6x4_256,3,curated_human_review,1.0,0.9938748105086914,0.18198855620680637,0.3016983016983017,2
Case2,6x4,6x4_257,1,curated_human_review,1.0,0.9999537619044551,0.02940942217197271,0.4935064935064935,1
Case2,6x4,6x4_258,2,curated_human_review,1.0,0.9966917258193858,0.183159539671905,0.1888111888111888,2
Case2,6x4,6x4_259,3,curated_human_review,1.0,0.9941843033137403,0.19185914873256346,0.24475524475524477,2
Case2,6x4,6x4_260,1,curated_human_review,1.0,0.9997841581544977,0.03530429424502509,0.5564435564435565,1
Case2,6x4,6x4_261,3,curated_human_review,1.0,0.9932082125516458,0.19303807438511836,0.2677322677322677,2
Case2,6x4,6x4_262,1,curated_human_review,1.0,0.9999000342732846,0.0384073756999309,0.5154845154845155,1
Case2,6x4,6x4_263,3,curated_human_review,1.0,0.9941959315580633,0.18361938421850113,0.3166833166833167,2
Case2,6x4,6x4_264,1,curated_human_review,1.0,0.9998806734752983,0.04358072884123434,0.44555444555444557,1
Case2,6x4,6x4_265,2,curated_human_review,1.0,0.9974248430015835,0.1698652379803172,0.1878121878121878,2
Case2,6x4,6x4_266,2,curated_human_review,1.0,0.9976560014444497,0.1642042355810457,0.2097902097902098,2
Case2,6x4,6x4_267,1,curated_human_review,1.0,0.9990604717299898,0.10870033092624422,0.3196803196803197,1
Case2,6x4,6x4_268,2,curated_human_review,1.0,0.9983581627262683,0.1351603330262899,0.24175824175824176,2
Case2,6x4,6x4_269,1,curated_human_review,1.0,0.9999748642543085,0.017097924568394388,0.7672327672327672,1
Case2,6x4,6x4_270,2,curated_human_review,1.0,0.9954333210686706,0.20542330043222382,0.1928071928071928,2
Case2,6x4,6x4_271,2,curated_human_review,1.0,0.9986779749876058,0.1238993973576882,0.2677322677322677,2
Case2,6x4,6x4_272,1,curated_human_review,1.0,0.9999711738840473,0.024115951329212227,0.5654345654345654,1
Case2,6x4,6x4_273,1,curated_human_review,1.0,0.9998742013944429,0.04462669319422455,0.47952047952047955,1
Case2,6x4,6x4_274,3,curated_human_review,1.0,0.9957163765901338,0.21435131979853034,0.17482517482517482,3
Case2,6x4,6x4_275,2,curated_human_review,1.0,0.9967064048589269,0.18693158913625457,0.1838161838161838,2
Case2,6x4,6x4_276,1,curated_human_review,1.0,0.9999119589868359,0.03804362475899083,0.42357642357642356,1
Case2,6x4,6x4_277,1,curated_human_review,1.0,0.9998532451531392,0.044851882963506964,0.42657342657342656,1
Case2,6x4,6x4_278,2,curated_human_review,1.0,0.9964213909426843,0.19406894736616048,0.17882117882117882,2
Case2,6x4,6x4_279,1,curated_human_review,1.0,0.9999506920209769,0.028804037402248753,0.32167832167832167,1
Case2,6x4,6x4_280,3,curated_human_review,1.0,0.9938797842074375,0.1895599293022592,0.2647352647352647,2
Case2,6x4,6x4_281,2,curated_human_review,1.0,0.9964450628845652,0.18993150119546212,0.18681318681318682,2
Case2,6x4,6x4_282,2,curated_human_review,1.0,0.9975945701694918,0.16341571108635883,0.19480519480519481,2
Case2,6x4,6x4_283,2,curated_human_review,1.0,0.9953617398183502,0.21453666699912494,0.18181818181818182,3
Case2,6x4,6x4_284,3,curated_human_review,1.0,0.9937088958419128,0.18654323038403925,0.31868131868131866,2
Case2,6x4,6x4_285,2,curated_human_review,1.0,0.9972563899976087,0.1711953728827883,0.1918081918081918,2
Case2,6x4,6x4_286,1,curated_human_review,1.0,0.9993910626377718,0.06938323188395817,0.28471528471528473,1
Case2,6x4,6x4_287,2,curated_human_review,1.0,0.9970632340075255,0.17797092958318128,0.1878121878121878,2
Case2,6x4,6x4_288,2,curated_human_review,1.0,0.9988957336853099,0.11435557361336934,0.3036963036963037,2
Case2,6x4,6x4_289,2,curated_human_review,1.0,0.9948573872171738,0.20215193029231812,0.2057942057942058,2
Case2,6x4,6x4_290,2,curated_human_review,1.0,0.9966662931092852,0.18984129360509575,0.17782217782217782,2
Case2,6x4,6x4_291,3,curated_human_review,1.0,0.9941099534308181,0.18114767718470579,0.3096903096903097,2
Case2,6x4,6x4_292,1,curated_human_review,1.0,0.9999678493401662,0.02514426455023468,0.4225774225774226,1
Case2,6x4,6x4_293,3,curated_human_review,1.0,0.9938515424361885,0.1837300713686721,0.2867132867132867,2
Case2,6x4,6x4_294,1,curated_human_review,1.0,0.9998854811612299,0.04279279073582719,0.5864135864135864,1
Case2,6x4,6x4_295,2,curated_human_review,1.0,0.9952362582822265,0.20326754944220385,0.21078921078921078,2
Case2,6x4,6x4_296,1,curated_human_review,1.0,0.9997122612970453,0.05291955106281021,0.36863136863136864,1
Case2,6x4,6x4_297,3,curated_human_review,1.0,0.9937561972918659,0.20904573989432063,0.33966033966033965,2
Case2,6x4,6x4_298,3,curated_human_review,1.0,0.9929095856898873,0.19848334454299416,0.2627372627372627,2
Case2,6x4,6x4_299,3,curated_human_review,1.0,0.9938489562114634,0.18305908336784277,0.2817182817182817,2
Case2,6x4,6x4_300,1,curated_human_review,1.0,0.9998652712746717,0.059805622111836605,0.6713286713286714,1
Case2,6x8,6x8_001,2,curve_classifier_pseudo_label,0.7016666666666667,0.9958247940952032,0.17294154326661507,0.21978021978021978,2
Case2,6x8,6x8_002,1,curve_classifier_pseudo_label,0.5383333333333333,0.9990916552446737,0.10501559800680328,0.31368631368631367,1
Case2,6x8,6x8_003,2,curve_classifier_pseudo_label,0.5383333333333333,0.9989472280022746,0.11100738127989204,0.3016983016983017,2
Case2,6x8,6x8_004,1,curve_classifier_pseudo_label,0.985,0.9999530869488055,0.031188454925870957,0.4435564435564436,1
Case2,6x8,6x8_005,2,curve_classifier_pseudo_label,0.7233333333333334,0.9957253487913172,0.1833182088679036,0.1998001998001998,2
Case2,6x8,6x8_006,2,curve_classifier_pseudo_label,0.7316666666666667,0.9959505668593176,0.15474894442540144,0.2647352647352647,2
Case2,6x8,6x8_007,1,curve_classifier_pseudo_label,0.8683333333333333,0.9995463234238423,0.064789261770548,0.2777222777222777,1
Case2,6x8,6x8_008,2,curve_classifier_pseudo_label,0.6283333333333333,0.996113536462315,0.14718957690568468,0.3096903096903097,2
Case2,6x8,6x8_009,2,curve_classifier_pseudo_label,0.7566666666666667,0.9959434744953746,0.17870607937573,0.20279720279720279,2
Case2,6x8,6x8_010,1,curve_classifier_pseudo_label,0.6716666666666666,0.9998144069616047,0.054606184452696514,0.26573426573426573,1
Case2,6x8,6x8_011,3,curve_classifier_pseudo_label,0.5733333333333334,0.9953097502752867,0.1612630781914534,0.27472527472527475,2
Case2,6x8,6x8_012,2,curve_classifier_pseudo_label,0.68,0.9958178461620932,0.15895365166393857,0.25774225774225773,2
Case2,6x8,6x8_013,2,curve_classifier_pseudo_label,0.6516666666666666,0.9977494220571688,0.1529245437472057,0.19880119880119881,2
Case2,6x8,6x8_014,2,curve_classifier_pseudo_label,0.81,0.9959184523624577,0.15971357712920667,0.2517482517482518,2
Case2,6x8,6x8_015,2,curve_classifier_pseudo_label,0.6133333333333333,0.9981207064097805,0.1412821316700428,0.21578421578421578,2
Case2,6x8,6x8_016,1,curve_classifier_pseudo_label,0.9533333333333334,0.9998548177593154,0.04598716725050814,0.36163836163836166,1
Case2,6x8,6x8_017,2,curve_classifier_pseudo_label,0.7616666666666667,0.9970616784797198,0.17087306836321609,0.18281718281718282,2
Case2,6x8,6x8_018,2,curve_classifier_pseudo_label,0.6866666666666666,0.9976578760791428,0.1553830918519535,0.1998001998001998,2
Case2,6x8,6x8_019,2,curve_classifier_pseudo_label,0.7483333333333333,0.9964869884438048,0.18127092192511193,0.18181818181818182,2
Case2,6x8,6x8_020,2,curve_classifier_pseudo_label,0.6116666666666667,0.9957114166566947,0.15832791013174707,0.26973026973026976,2
Case2,6x8,6x8_021,1,curve_classifier_pseudo_label,0.6316666666666667,0.9992041661218313,0.10098559769845228,0.3646353646353646,1
Case2,6x8,6x8_022,2,curve_classifier_pseudo_label,0.5583333333333333,0.9981032430201334,0.14616111240400556,0.21978021978021978,2
Case2,6x8,6x8_023,1,curve_classifier_pseudo_label,0.94,0.9998717953897484,0.053126176724774564,0.42957042957042957,1
Case2,6x8,6x8_024,2,curve_classifier_pseudo_label,0.7466666666666667,0.9967467885296648,0.1778495142375964,0.1798201798201798,2
Case2,6x8,6x8_025,1,curve_classifier_pseudo_label,0.6883333333333334,0.9998212740654164,0.05381137885309966,0.24975024975024976,1
Case2,6x8,6x8_026,1,curve_classifier_pseudo_label,0.715,0.9998334780260733,0.05247556122808886,0.27972027972027974,1
Case2,6x8,6x8_027,2,curve_classifier_pseudo_label,0.49833333333333335,0.9987650933274751,0.11819296068694794,0.26873126873126874,2
Case2,6x8,6x8_028,2,curve_classifier_pseudo_label,0.5666666666666667,0.9970571683879234,0.18116023451446847,0.18081918081918083,2
Case2,6x8,6x8_029,1,curve_classifier_pseudo_label,0.55,0.9991658410402156,0.10123742377763471,0.3276723276723277,1
Case2,6x8,6x8_030,3,curve_classifier_pseudo_label,0.88,0.994842151984468,0.17972209527007382,0.3046953046953047,2
Case2,6x8,6x8_031,1,curve_classifier_pseudo_label,0.9933333333333333,0.9999407817736952,0.03463279973171598,0.45054945054945056,1
Case2,6x8,6x8_032,3,curve_classifier_pseudo_label,0.8633333333333333,0.9949107864020981,0.17963423043850885,0.3026973026973027,2
Case2,6x8,6x8_033,1,curve_classifier_pseudo_label,0.7566666666666667,0.9997296668095798,0.06150525908674537,0.2957042957042957,1
Case2,6x8,6x8_034,2,curve_classifier_pseudo_label,0.5,0.9951736017913028,0.17066127444343734,0.24475524475524477,2
Case2,6x8,6x8_035,1,curve_classifier_pseudo_label,0.6933333333333334,0.9998311274673767,0.052613958138216815,0.2937062937062937,1
Case2,6x8,6x8_036,3,curve_classifier_pseudo_label,0.84,0.9950995260889021,0.16928120513054493,0.2957042957042957,2
Case2,6x8,6x8_037,1,curve_classifier_pseudo_label,0.72,0.9997862321349947,0.05735127546067084,0.2897102897102897,1
Case2,6x8,6x8_038,1,curve_classifier_pseudo_label,0.9966666666666667,0.9999668127444025,0.02535105930533586,0.4775224775224775,1
Case2,6x8,6x8_039,2,curve_classifier_pseudo_label,0.5283333333333333,0.9988059457852408,0.11620346806403203,0.27672327672327673,2
Case2,6x8,6x8_040,2,curve_classifier_pseudo_label,0.6683333333333333,0.9967890709460062,0.17588326426753473,0.18281718281718282,2
Case2,6x8,6x8_041,2,curve_classifier_pseudo_label,0.7,0.9961061776445435,0.1504923872665652,0.2837162837162837,2
Case2,6x8,6x8_042,1,curve_classifier_pseudo_label,0.7166666666666667,0.9995320937124366,0.0667050982564273,0.27372627372627373,1
Case2,6x8,6x8_043,1,curve_classifier_pseudo_label,0.8133333333333334,0.9998567462557939,0.0492626718883423,0.3016983016983017,1
Case2,6x8,6x8_044,1,curve_classifier_pseudo_label,0.995,0.9999489912578692,0.03453915608548303,0.4805194805194805,1
Case2,6x8,6x8_045,3,curve_classifier_pseudo_label,0.585,0.99451944004271,0.17644291741257584,0.24875124875124874,2
Case2,6x8,6x8_046,1,curve_classifier_pseudo_label,0.73,0.9998751809271081,0.04684077620294866,0.28471528471528473,1
Case2,6x8,6x8_047,2,curve_classifier_pseudo_label,0.6066666666666667,0.9964119262110127,0.18795812774016696,0.18081918081918083,2
Case2,6x8,6x8_048,2,curve_classifier_pseudo_label,0.7816666666666666,0.9961471772205939,0.1507999399646098,0.2897102897102897,2
Case2,6x8,6x8_049,2,curve_classifier_pseudo_label,0.5116666666666667,0.9947136028517491,0.199177563732572,0.2007992007992008,2
Case2,6x8,6x8_050,2,curve_classifier_pseudo_label,0.615,0.9951834816714711,0.1741138585047916,0.23576423576423577,2
Case2,6x8,6x8_051,2,curve_classifier_pseudo_label,0.6933333333333334,0.9969714289282989,0.17275523232856757,0.18281718281718282,2
Case2,6x8,6x8_052,2,curve_classifier_pseudo_label,0.7233333333333334,0.9972692096078676,0.16746100977769754,0.18281718281718282,2
Case2,6x8,6x8_053,2,curve_classifier_pseudo_label,0.68,0.9961221814334069,0.14980996623321644,0.32167832167832167,2
Case2,6x8,6x8_054,2,curve_classifier_pseudo_label,0.5233333333333333,0.9951343610077741,0.17805528628963552,0.22877122877122877,2
Case2,6x8,6x8_055,1,curve_classifier_pseudo_label,0.79,0.9995637155347166,0.07999310381079125,0.39760239760239763,1
Case2,6x8,6x8_056,2,curve_classifier_pseudo_label,0.71,0.9958518681018719,0.17089974614432862,0.22377622377622378,2
Case2,6x8,6x8_057,2,curve_classifier_pseudo_label,0.7616666666666667,0.996124101927659,0.15190518278214296,0.2967032967032967,2
Case2,6x8,6x8_058,2,curve_classifier_pseudo_label,0.7016666666666667,0.9958804753258973,0.15792185683358556,0.25774225774225773,2
Case2,6x8,6x8_059,3,curve_classifier_pseudo_label,0.8833333333333333,0.9945703629276474,0.19307499118838298,0.3086913086913087,2
Case2,6x8,6x8_060,2,curve_classifier_pseudo_label,0.49,0.9984492201873136,0.13002863889657046,0.23676323676323677,2
Case2,6x8,6x8_061,2,curve_classifier_pseudo_label,0.6066666666666667,0.9957920374652712,0.15729810925662824,0.26873126873126874,2
Case2,6x8,6x8_062,3,curve_classifier_pseudo_label,0.445,0.994708372092156,0.21647667421983488,0.17482517482517482,3
Case2,6x8,6x8_063,2,curve_classifier_pseudo_label,0.6383333333333333,0.9979798997782378,0.14723051384010236,0.2047952047952048,2
Case2,6x8,6x8_064,2,curve_classifier_pseudo_label,0.7916666666666666,0.9958013590085066,0.18173486086964863,0.2007992007992008,2
Case2,6x8,6x8_065,2,curve_classifier_pseudo_label,0.695,0.9969842505007898,0.17352712831762496,0.1798201798201798,2
Case2,6x8,6x8_066,1,curve_classifier_pseudo_label,0.6966666666666667,0.9997032028690744,0.07257036046122545,0.33666333666333664,1
Case2,6x8,6x8_067,1,curve_classifier_pseudo_label,0.735,0.9998071923817194,0.05514592034537357,0.2937062937062937,1
Case2,6x8,6x8_068,3,curve_classifier_pseudo_label,0.8433333333333334,0.9951901710237676,0.1700737673257121,0.2967032967032967,2
Case2,6x8,6x8_069,2,curve_classifier_pseudo_label,0.59,0.9983897453294608,0.13189581310459755,0.23476523476523475,2
Case2,6x8,6x8_070,1,curve_classifier_pseudo_label,0.7083333333333334,0.9995008285349334,0.07121227089867974,0.26573426573426573,1
Case2,6x8,6x8_071,2,curve_classifier_pseudo_label,0.635,0.9971496619473443,0.17080539476343093,0.19080919080919082,2
Case2,6x8,6x8_072,3,curve_classifier_pseudo_label,0.81,0.99492610655686,0.16323238640872034,0.2867132867132867,2
Case2,6x8,6x8_073,2,curve_classifier_pseudo_label,0.7116666666666667,0.9956466265925347,0.19044227726518473,0.19080919080919082,2
Case2,6x8,6x8_074,3,curve_classifier_pseudo_label,0.89,0.9929096289257408,0.24114827138890707,0.32867132867132864,3
Case2,6x8,6x8_075,2,curve_classifier_pseudo_label,0.8333333333333334,0.9958593710787808,0.1685405620253015,0.23176823176823177,2
Case2,6x8,6x8_076,2,curve_classifier_pseudo_label,0.5583333333333333,0.9957008670713992,0.15871649619389872,0.26673326673326675,2
Case2,6x8,6x8_077,2,curve_classifier_pseudo_label,0.7533333333333333,0.9958909835117565,0.1758338977553139,0.21078921078921078,2
Case2,6x8,6x8_078,2,curve_classifier_pseudo_label,0.745,0.9964820573630775,0.1813880458185267,0.18181818181818182,2
Case2,6x8,6x8_079,2,curve_classifier_pseudo_label,0.59,0.9983913406599986,0.1326874417072596,0.23176823176823177,2
Case2,6x8,6x8_080,1,curve_classifier_pseudo_label,0.9916666666666667,0.9995224684958521,0.08522974032625379,0.46653346653346656,1
Case2,6x8,6x8_081,2,curve_classifier_pseudo_label,0.62,0.9980595031576743,0.14407408862222149,0.2097902097902098,2
Case2,6x8,6x8_082,1,curve_classifier_pseudo_label,0.485,0.998719514341494,0.11849676221601191,0.27472527472527475,2
Case2,6x8,6x8_083,2,curve_classifier_pseudo_label,0.805,0.9960953718521408,0.14632007404334285,0.2987012987012987,2
Case2,6x8,6x8_084,1,curve_classifier_pseudo_label,0.5183333333333333,0.998866813217276,0.11301916694783534,0.2957042957042957,2
Case2,6x8,6x8_085,2,curve_classifier_pseudo_label,0.49833333333333335,0.9987034508395184,0.12029057003353263,0.26673326673326675,2
Case2,6x8,6x8_086,1,curve_classifier_pseudo_label,0.5233333333333333,0.9990808013541203,0.10460173597052994,0.3166833166833167,1
Case2,6x8,6x8_087,2,curve_classifier_pseudo_label,0.6733333333333333,0.9977056951979979,0.1558930088189301,0.1928071928071928,2
Case2,6x8,6x8_088,3,curve_classifier_pseudo_label,0.505,0.9942534749189732,0.2006249220533053,0.2077922077922078,2
Case2,6x8,6x8_089,3,curve_classifier_pseudo_label,0.5533333333333333,0.9945320310743875,0.17609386809650995,0.24875124875124874,2
Case2,6x8,6x8_090,2,curve_classifier_pseudo_label,0.755,0.9961953187974173,0.18181154782909834,0.1888111888111888,2
Case2,6x8,6x8_091,3,curve_classifier_pseudo_label,0.68,0.9951298765927529,0.16238164840055466,0.27672327672327673,2
Case2,6x8,6x8_092,1,curve_classifier_pseudo_label,0.47333333333333333,0.9990561039292797,0.1134613185482458,0.26373626373626374,2
Case2,6x8,6x8_093,1,curve_classifier_pseudo_label,0.7833333333333333,0.9998674476953937,0.04764494723171419,0.3116883116883117,1
Case2,6x8,6x8_094,1,curve_classifier_pseudo_label,0.98,0.9997936979308295,0.04254924036452424,0.3646353646353646,1
Case2,6x8,6x8_095,2,curve_classifier_pseudo_label,0.72,0.9969883440979488,0.17282662734194346,0.18081918081918083,2
Case2,6x8,6x8_096,1,curve_classifier_pseudo_label,0.8433333333333334,0.9995686038621906,0.06663134921731412,0.2787212787212787,1
Case2,6x8,6x8_097,2,curve_classifier_pseudo_label,0.6233333333333333,0.9958083069918562,0.19029718578976365,0.18681318681318682,2
Case2,6x8,6x8_098,3,curve_classifier_pseudo_label,0.75,0.995425086426324,0.16059157499658475,0.2857142857142857,2
Case2,6x8,6x8_099,2,curve_classifier_pseudo_label,0.51,0.9979749125713709,0.1471141143047791,0.2037962037962038,2
Case2,6x8,6x8_100,1,curve_classifier_pseudo_label,0.8883333333333333,0.9998564103319293,0.0552304844535228,0.4095904095904096,1
Case2,6x8,6x8_101,2,curve_classifier_pseudo_label,0.58,0.9953756197115304,0.1719085178605362,0.23576423576423577,2
Case2,6x8,6x8_102,2,curve_classifier_pseudo_label,0.74,0.9959968763376998,0.17802419382275259,0.2047952047952048,2
Case2,6x8,6x8_103,2,curve_classifier_pseudo_label,0.68,0.9958778530185879,0.15931387434174485,0.25274725274725274,2
Case2,6x8,6x8_104,2,curve_classifier_pseudo_label,0.525,0.9960536524465287,0.1525400102390944,0.3176823176823177,2
Case2,6x8,6x8_105,1,curve_classifier_pseudo_label,0.655,0.9997724751508461,0.05893531532316206,0.23776223776223776,1
